AÑO;MES;CCAA_DESTINO;CONTINENTE_ORIGEN;PAIS_ORIGEN;TURISTAS;PERNOCTACIONES;ESTANCIA_MEDIA
2023;6;Región de Murcia;Europa;Francia;10022.0;100220.0;10.0
2023;6;Región de Murcia;Europa;Georgia;35.0;245.0;7.0
2023;6;Región de Murcia;Europa;Grecia;138.0;897.0;6.5
2023;6;Región de Murcia;Europa;Hungría;199.0;1313.0;6.6
2023;6;Región de Murcia;Europa;Irlanda;3181.0;24812.0;7.8
2023;6;Región de Murcia;Europa;Islandia;81.0;648.0;8.0
2023;6;Región de Murcia;Europa;Italia;3631.0;26506.0;7.3
2023;6;Región de Murcia;Europa;Letonia;392.0;4116.0;10.5
2023;6;Región de Murcia;Europa;Liechtenstein;340.0;2890.0;8.5
2023;6;Región de Murcia;Europa;Lituania;221.0;1326.0;6.0
2023;6;Región de Murcia;Europa;Luxemburgo;1223.0;15043.0;12.3
2023;6;Región de Murcia;Europa;Noruega;1783.0;14621.0;8.2
2023;6;Región de Murcia;Europa;Países Bajos;6095.0;60950.0;10.0
2023;6;Región de Murcia;Europa;Polonia;2020.0;14544.0;7.2
2023;6;Región de Murcia;Europa;Portugal;1664.0;13645.0;8.2
2023;6;Región de Murcia;Europa;Reino Unido;24736.0;182815.0;5.75
2023;6;Región de Murcia;Europa;República Checa;617.0;4196.0;6.8
2023;6;Región de Murcia;Europa;República Eslovaca;77.0;631.0;8.2
2023;6;Región de Murcia;Europa;Rumanía;499.0;4691.0;9.4
2023;6;Región de Murcia;Europa;Rusia;158.0;1343.0;8.5
2023;6;Región de Murcia;Europa;Suecia;3060.0;26622.0;8.7
2023;6;Región de Murcia;Europa;Suiza;1327.0;11412.0;8.6
2023;6;Región de Murcia;Europa;Turquía;141.0;719.0;5.1
2023;6;Región de Murcia;Oceanía;Australia;87.0;679.0;7.8
2023;6;Región de Murcia;África;Argelia;326.0;2771.0;8.5
2023;6;Región de Murcia;África;Egipto;43.0;172.0;4.0
2023;6;Región de Murcia;África;Ghana;87.0;914.0;10.5
2023;6;Región de Murcia;África;Mali;59.0;655.0;11.1
2023;6;Región de Murcia;África;Marruecos;3381.0;32796.0;9.7
2023;6;Región de Murcia;África;Nigeria;43.0;400.0;9.3
2023;6;Región de Murcia;África;Senegal;92.0;1095.0;11.9
2023;7;Andalucía;América;Argentina;3504.0;31715.0;9.1
2023;7;Andalucía;América;Bolivia;108.0;801.0;7.4
2023;7;Andalucía;América;Brasil;3171.0;21118.0;6.7
2023;7;Andalucía;América;Canadá;6777.0;44387.0;6.5
2023;7;Andalucía;América;Chile;855.0;6437.0;7.5
2023;7;Andalucía;América;Colombia;4687.0;41585.0;8.9
2023;7;Andalucía;América;Costa Rica;157.0;1230.0;7.8
2023;7;Andalucía;América;Cuba;119.0;731.0;6.1
2023;7;Andalucía;América;Ecuador;377.0;2624.0;7.0
2023;7;Andalucía;América;El Salvador;72.0;568.0;7.9
2023;7;Andalucía;América;Estados Unidos de América;52372.0;421763.0;8.1
2023;7;Andalucía;América;Guatemala;166.0;1309.0;7.9
2023;7;Andalucía;América;Honduras;276.0;2432.0;8.8
2023;7;Andalucía;América;Jamaica;51.0;216.0;4.2
2023;7;Andalucía;América;México;3591.0;25758.0;7.2
2023;7;Andalucía;América;Nicaragua;295.0;2410.0;8.2
2023;7;Andalucía;América;Panamá;257.0;1940.0;7.5
2023;7;Andalucía;América;Paraguay;645.0;4821.0;7.5
2023;7;Andalucía;América;Perú;422.0;4221.0;10.0
2023;7;Andalucía;América;República Dominicana;179.0;1599.0;8.9
2023;7;Andalucía;América;Uruguay;624.0;5389.0;8.6
2023;7;Andalucía;América;Venezuela;698.0;5982.0;8.6
2023;7;Andalucía;Asia;Arabia Saudí;4445.0;32295.0;7.3
2023;7;Andalucía;Asia;Azerbaiyán;158.0;919.0;5.8
2023;7;Andalucía;Asia;Bahréin;641.0;4101.0;6.4
2023;7;Andalucía;Asia;Bangladesh;34.0;114.0;3.4
2023;7;Andalucía;Asia;China;5946.0;34044.0;5.7
2023;7;Andalucía;Asia;Corea;2279.0;13566.0;6.0
2023;7;Andalucía;Asia;Emiratos Árabes Unidos;3555.0;24222.0;6.8
2023;7;Andalucía;Asia;Filipinas;4609.0;22087.0;4.8
2023;7;Andalucía;Asia;India;3130.0;17078.0;5.5
2023;7;Andalucía;Asia;Indonesia;726.0;4791.0;6.6
2023;7;Andalucía;Asia;Iraq;109.0;456.0;4.2
2023;7;Andalucía;Asia;Irán;335.0;2920.0;8.7
2023;7;Andalucía;Asia;Israel;1655.0;10290.0;6.2
2023;7;Andalucía;Asia;Japón;930.0;6584.0;7.1
2023;7;Andalucía;Asia;Jordania;359.0;2723.0;7.6
2023;7;Andalucía;Asia;Kazajstán;234.0;1767.0;7.6
2023;7;Andalucía;Asia;Kuwait;1432.0;14518.0;10.1
2023;7;Andalucía;Asia;Líbano;330.0;2172.0;6.6
2023;7;Andalucía;Asia;Malasia;148.0;1042.0;7.0
2023;7;Andalucía;Asia;Myanmar;116.0;444.0;3.8
2023;7;Andalucía;Asia;Omán;157.0;1090.0;6.9
2023;7;Andalucía;Asia;Otros países de Asia;232.0;1322.0;5.7
2023;7;Andalucía;Asia;Pakistán;81.0;703.0;8.7
2023;7;Andalucía;Asia;Qatar;1639.0;11678.0;7.1
2023;7;Andalucía;Asia;Singapur;476.0;3464.0;7.3
2023;7;Andalucía;Asia;Siria;34.0;244.0;7.2
2023;7;Andalucía;Asia;Sri Lanka;132.0;665.0;5.0
2023;7;Andalucía;Asia;Tailandia;1586.0;5355.0;3.4
2023;7;Andalucía;Asia;Uzbekistán;68.0;570.0;8.4
2023;7;Andalucía;Asia;Vietnam;280.0;1342.0;4.8
2023;7;Andalucía;Europa;Albania;196.0;1370.0;7.0
2023;7;Andalucía;Europa;Alemania;94955.0;811289.0;8.5
2023;7;Andalucía;Europa;Andorra;708.0;6320.0;8.9
2023;7;Andalucía;Europa;Armenia;129.0;881.0;6.8
2023;7;Andalucía;Europa;Austria;19081.0;146733.0;7.7
2023;7;Andalucía;Europa;Belarús;515.0;4351.0;8.4
2023;7;Andalucía;Europa;Bosnia y Herzegovina;124.0;937.0;7.6
2023;7;Andalucía;Europa;Bulgaria;2345.0;19025.0;8.1
2023;7;Andalucía;Europa;Bélgica;72480.0;492183.0;6.8
2023;7;Andalucía;Europa;Chipre;238.0;1721.0;7.2
2023;7;Andalucía;Europa;Croacia;875.0;5870.0;6.7
2023;7;Andalucía;Europa;Dinamarca;41285.0;347298.0;8.4
2023;7;Andalucía;Europa;Eslovenia;782.0;5507.0;7.0
2023;7;Andalucía;Europa;Estonia;2949.0;24884.0;8.4
2023;7;Andalucía;Europa;Finlandia;15055.0;135902.0;9.0
2023;7;Andalucía;Europa;Francia;134884.0;948397.0;7.0
2023;7;Andalucía;Europa;Georgia;381.0;2874.0;7.5
2023;7;Andalucía;Europa;Grecia;2186.0;13970.0;6.4
2023;7;Andalucía;Europa;Hungría;5003.0;38899.0;7.8
2023;7;Andalucía;Europa;Irlanda;70463.0;605577.0;8.6
2023;7;Andalucía;Europa;Islandia;925.0;9080.0;9.8
2023;7;Andalucía;Europa;Italia;43331.0;290347.0;6.7
2023;7;Andalucía;Europa;Letonia;2922.0;32684.0;11.2
2023;7;Andalucía;Europa;Liechtenstein;1877.0;15958.0;8.5
2023;7;Andalucía;Europa;Lituania;4077.0;29835.0;7.3
2023;7;Andalucía;Europa;Luxemburgo;8750.0;102529.0;11.7
2023;7;Andalucía;Europa;Macedonia del Norte;165.0;1159.0;7.0
2023;7;Andalucía;Europa;Malta;664.0;5173.0;7.8
2023;7;Andalucía;Europa;Moldavia;270.0;1929.0;7.1
2023;7;Andalucía;Europa;Montenegro;114.0;722.0;6.3
2023;7;Andalucía;Europa;Noruega;30356.0;265579.0;8.7
2023;7;Andalucía;Europa;Países Bajos;86175.0;551438.0;6.4
2023;7;Andalucía;Europa;Polonia;32923.0;205004.0;6.2
2023;7;Andalucía;Europa;Portugal;67713.0;351073.0;5.2
2023;7;Andalucía;Europa;República Checa;8895.0;72694.0;8.2
2023;7;Andalucía;Europa;República Eslovaca;3192.0;26704.0;8.4
2023;7;Andalucía;Europa;Rumanía;6743.0;60040.0;8.9
2023;7;Andalucía;Europa;Rusia;2817.0;26725.0;9.5
2023;7;Andalucía;Europa;Serbia;767.0;6112.0;8.0
2023;7;Andalucía;Europa;Suecia;51809.0;427790.0;8.3
2023;7;Andalucía;Europa;Suiza;24019.0;176187.0;7.3
2023;7;Andalucía;Europa;Turquía;2148.0;10374.0;4.8
2023;7;Andalucía;Oceanía;Australia;2759.0;19718.0;7.1
2023;7;Andalucía;Oceanía;Nueva Zelanda;543.0;4402.0;8.1
2023;7;Andalucía;África;Angola;90.0;606.0;6.7
2023;7;Andalucía;África;Argelia;1798.0;8985.0;5.0
2023;7;Andalucía;África;Cabo Verde;33.0;272.0;8.2
2023;7;Andalucía;África;Camerún;43.0;329.0;7.7
2023;7;Andalucía;África;Congo;30.0;43.0;1.4
2023;7;Andalucía;África;Costa de Marfil;88.0;863.0;9.8
2023;7;Andalucía;África;Egipto;512.0;3230.0;6.3
2023;7;Andalucía;África;Ghana;200.0;1476.0;7.4
2023;7;Andalucía;África;Guinea;42.0;447.0;10.6
2023;7;Andalucía;África;Guinea Ecuatorial;40.0;380.0;9.5
2023;7;Andalucía;África;Guinea-Bissau;45.0;391.0;8.7
2023;7;Andalucía;África;Kenia;203.0;1171.0;5.8
2023;7;Andalucía;África;Madagascar;44.0;261.0;5.9
2023;7;Andalucía;África;Mali;410.0;3454.0;8.4
2023;7;Andalucía;África;Marruecos;56381.0;254793.0;4.5
2023;7;Andalucía;África;Mauricio;96.0;736.0;7.7
2023;7;Andalucía;África;Mauritania;174.0;1491.0;8.6
2023;7;Andalucía;África;Nigeria;530.0;4140.0;7.8
2023;7;Andalucía;África;Senegal;948.0;7116.0;7.5
2023;7;Andalucía;África;Sierra Leona;32.0;134.0;4.2
2023;7;Andalucía;África;Sudáfrica;535.0;4015.0;7.5
2023;7;Andalucía;África;Tanzania;58.0;316.0;5.4
2023;7;Andalucía;África;Togo;33.0;249.0;7.5
2023;7;Andalucía;África;Túnez;353.0;2153.0;6.1
2023;7;Andalucía;África;Uganda;32.0;248.0;7.8
2023;7;Región de Murcia;América;Argentina;190.0;1843.0;9.7
2023;7;Región de Murcia;América;Bolivia;54.0;443.0;8.2
2023;7;Región de Murcia;América;Brasil;189.0;1474.0;7.8
2023;7;Región de Murcia;América;Canadá;85.0;587.0;6.9
2023;7;Región de Murcia;América;Chile;65.0;507.0;7.8
2023;7;Región de Murcia;América;Colombia;829.0;6881.0;8.3
2023;7;Región de Murcia;América;Ecuador;279.0;2344.0;8.4
2023;7;Región de Murcia;América;Estados Unidos de América;1817.0;17625.0;9.7
2023;7;Región de Murcia;América;Guatemala;53.0;382.0;7.2
2023;7;Región de Murcia;América;Honduras;47.0;362.0;7.7
2023;7;Región de Murcia;América;México;185.0;1499.0;8.1
2023;7;Región de Murcia;América;Nicaragua;39.0;472.0;12.1
2023;7;Región de Murcia;América;Panamá;38.0;357.0;9.4
2023;7;Región de Murcia;América;Paraguay;67.0;482.0;7.2
2023;7;Región de Murcia;América;Perú;46.0;538.0;11.7
2023;7;Región de Murcia;América;Uruguay;71.0;540.0;7.6
2023;7;Región de Murcia;América;Venezuela;77.0;755.0;9.8
2023;7;Región de Murcia;Asia;China;419.0;3478.0;8.3
2023;7;Región de Murcia;Asia;Emiratos Árabes Unidos;59.0;437.0;7.4
2023;7;Región de Murcia;Asia;Filipinas;346.0;2284.0;6.6
2023;7;Región de Murcia;Asia;India;252.0;2016.0;8.0
2023;7;Región de Murcia;Asia;Indonesia;43.0;357.0;8.3
2023;7;Región de Murcia;Asia;Israel;33.0;251.0;7.6
2023;7;Región de Murcia;Asia;Japón;98.0;696.0;7.1
2023;7;Región de Murcia;Asia;Qatar;30.0;249.0;8.3
2023;7;Región de Murcia;Asia;Tailandia;79.0;466.0;5.9
2023;7;Región de Murcia;Europa;Alemania;9097.0;99157.0;10.9
2023;7;Región de Murcia;Europa;Andorra;44.0;370.0;8.4
2023;7;Región de Murcia;Europa;Austria;1714.0;15426.0;9.0
2023;7;Región de Murcia;Europa;Belarús;32.0;234.0;7.3
2023;7;Región de Murcia;Europa;Bulgaria;211.0;2026.0;9.6
2023;7;Región de Murcia;Europa;Bélgica;7248.0;55085.0;7.6
2023;7;Región de Murcia;Europa;Croacia;55.0;319.0;5.8
2023;7;Región de Murcia;Europa;Dinamarca;1517.0;12743.0;8.4
2023;7;Región de Murcia;Europa;Eslovenia;60.0;528.0;8.8
2023;7;Región de Murcia;Europa;Estonia;163.0;1500.0;9.2
2023;7;Región de Murcia;Europa;Finlandia;222.0;1865.0;8.4
2023;7;Región de Murcia;Europa;Francia;18667.0;136269.0;7.3
2023;7;Región de Murcia;Europa;Georgia;42.0;365.0;8.7
2023;7;Región de Murcia;Europa;Grecia;137.0;1000.0;7.3
2023;7;Región de Murcia;Europa;Hungría;218.0;1657.0;7.6
2023;7;Región de Murcia;Europa;Irlanda;3286.0;29245.0;8.9
2023;7;Región de Murcia;Europa;Islandia;49.0;515.0;10.5
2023;7;Región de Murcia;Europa;Italia;4420.0;31382.0;7.1
2023;7;Región de Murcia;Europa;Letonia;390.0;4602.0;11.8
2023;7;Región de Murcia;Europa;Liechtenstein;337.0;3168.0;9.4
2023;7;Región de Murcia;Europa;Lituania;132.0;977.0;7.4
2023;7;Región de Murcia;Europa;Luxemburgo;1542.0;20971.0;13.6
2023;7;Región de Murcia;Europa;Moldavia;37.0;329.0;8.9
2023;7;Región de Murcia;Europa;Noruega;3532.0;33201.0;9.4
2023;7;Región de Murcia;Europa;Países Bajos;7010.0;43462.0;6.2
2023;7;Región de Murcia;Europa;Polonia;2929.0;21382.0;7.3
2023;7;Región de Murcia;Europa;Portugal;2735.0;21607.0;7.9
2023;7;Región de Murcia;Europa;Reino Unido;28231.0;236401.0;6.3
2023;7;Región de Murcia;Europa;República Checa;572.0;3832.0;6.7
2023;7;Región de Murcia;Europa;República Eslovaca;47.0;522.0;11.1
2023;7;Región de Murcia;Europa;Rumanía;371.0;3599.0;9.7
2023;7;Región de Murcia;Europa;Rusia;148.0;1510.0;10.2
2023;7;Región de Murcia;Europa;Serbia;32.0;269.0;8.4
2023;7;Región de Murcia;Europa;Suecia;4520.0;41132.0;9.1
2023;7;Región de Murcia;Europa;Suiza;1865.0;15107.0;8.1
2023;7;Región de Murcia;Europa;Turquía;124.0;806.0;6.5
2023;7;Región de Murcia;Oceanía;Australia;91.0;737.0;8.1
2023;7;Región de Murcia;África;Argelia;549.0;3514.0;6.4
2023;7;Región de Murcia;África;Ghana;107.0;1081.0;10.1
2023;7;Región de Murcia;África;Mali;49.0;549.0;11.2
2023;7;Región de Murcia;África;Marruecos;5004.0;39532.0;7.9
2023;7;Región de Murcia;África;Senegal;119.0;1012.0;8.5
2023;8;Andalucía;América;Argentina;3669.0;38941.0;10.6
2023;8;Andalucía;América;Bolivia;143.0;1015.0;7.1
2023;8;Andalucía;América;Brasil;3297.0;23465.0;7.1
2023;8;Andalucía;América;Canadá;6208.0;43966.0;7.1
2023;8;Andalucía;América;Chile;792.0;5896.0;7.4
2023;8;Andalucía;América;Colombia;4777.0;43603.0;9.1
2023;8;Andalucía;América;Costa Rica;130.0;1174.0;9.0
2023;8;Andalucía;América;Cuba;109.0;717.0;6.6
2023;8;Andalucía;América;Ecuador;452.0;3694.0;8.2
2023;8;Andalucía;América;El Salvador;114.0;821.0;7.2
2023;8;Andalucía;América;Estados Unidos de América;41504.0;315684.0;7.6
2023;8;Andalucía;América;Guatemala;161.0;1481.0;9.2
2023;8;Andalucía;América;Honduras;325.0;3043.0;9.4
2023;8;Andalucía;América;Jamaica;44.0;268.0;6.1
2023;8;Andalucía;América;México;3267.0;24174.0;7.4
2023;8;Andalucía;América;Nicaragua;388.0;3597.0;9.3
2023;8;Andalucía;América;Panamá;293.0;2142.0;7.3
2023;8;Andalucía;América;Paraguay;653.0;5114.0;7.8
2023;8;Andalucía;América;Perú;686.0;5389.0;7.9
2023;8;Andalucía;América;República Dominicana;172.0;1349.0;7.8
2023;8;Andalucía;América;Uruguay;566.0;5140.0;9.1
2023;8;Andalucía;América;Venezuela;715.0;6705.0;9.4
2023;8;Andalucía;Asia;Arabia Saudí;7848.0;71529.0;9.1
2023;8;Andalucía;Asia;Azerbaiyán;183.0;1157.0;6.3
2023;8;Andalucía;Asia;Bahréin;799.0;7704.0;9.6
2023;8;Andalucía;Asia;China;6142.0;32878.0;5.4
2023;8;Andalucía;Asia;Corea;2142.0;13600.0;6.3
2023;8;Andalucía;Asia;Emiratos Árabes Unidos;4013.0;34868.0;8.7
2023;8;Andalucía;Asia;Filipinas;5591.0;31680.0;5.7
2023;8;Andalucía;Asia;India;3117.0;17182.0;5.5
2023;8;Andalucía;Asia;Indonesia;920.0;6405.0;7.0
2023;8;Andalucía;Asia;Iraq;96.0;786.0;8.2
2023;8;Andalucía;Asia;Irán;330.0;2803.0;8.5
2023;8;Andalucía;Asia;Israel;1997.0;13469.0;6.7
2023;8;Andalucía;Asia;Japón;640.0;4573.0;7.1
2023;8;Andalucía;Asia;Jordania;242.0;2242.0;9.3
2023;8;Andalucía;Asia;Kazajstán;257.0;2041.0;7.9
2023;8;Andalucía;Asia;Kuwait;2495.0;30987.0;12.4
2023;8;Andalucía;Asia;Líbano;340.0;2610.0;7.7
2023;8;Andalucía;Asia;Malasia;223.0;1415.0;6.3
2023;8;Andalucía;Asia;Myanmar;85.0;370.0;4.4
2023;8;Andalucía;Asia;Omán;167.0;1503.0;9.0
2023;8;Andalucía;Asia;Otros países de Asia;201.0;1273.0;6.3
2023;8;Andalucía;Asia;Pakistán;170.0;1421.0;8.4
2023;8;Andalucía;Asia;Qatar;1417.0;12454.0;8.8
2023;8;Andalucía;Asia;Singapur;407.0;3181.0;7.8
2023;8;Andalucía;Asia;Sri Lanka;157.0;884.0;5.6
2023;8;Andalucía;Asia;Tailandia;1670.0;5827.0;3.5
2023;8;Andalucía;Asia;Uzbekistán;74.0;672.0;9.1
2023;8;Andalucía;Asia;Vietnam;320.0;2117.0;6.6
2023;8;Andalucía;Europa;Albania;218.0;1767.0;8.1
2023;8;Andalucía;Europa;Alemania;99818.0;910079.0;9.1
2023;8;Andalucía;Europa;Andorra;1127.0;11545.0;10.2
2023;8;Andalucía;Europa;Armenia;155.0;1408.0;9.1
2023;8;Andalucía;Europa;Austria;23105.0;185230.0;8.0
2023;8;Andalucía;Europa;Belarús;461.0;4118.0;8.9
2023;8;Andalucía;Europa;Bosnia y Herzegovina;110.0;711.0;6.5
2023;8;Andalucía;Europa;Bulgaria;1734.0;14251.0;8.2
2023;8;Andalucía;Europa;Bélgica;69692.0;571780.0;8.2
2023;8;Andalucía;Europa;Chipre;372.0;2643.0;7.1
2023;8;Andalucía;Europa;Croacia;902.0;6683.0;7.4
2023;8;Andalucía;Europa;Dinamarca;32020.0;279778.0;8.7
2023;8;Andalucía;Europa;Eslovenia;901.0;5794.0;6.4
2023;8;Andalucía;Europa;Estonia;2726.0;21135.0;7.8
2023;8;Andalucía;Europa;Finlandia;9716.0;86533.0;8.9
2023;8;Andalucía;Europa;Georgia;448.0;3089.0;6.9
2023;8;Andalucía;Europa;Grecia;2453.0;14987.0;6.1
2023;8;Andalucía;Europa;Hungría;4397.0;35842.0;8.2
2023;8;Andalucía;Europa;Irlanda;67102.0;660948.0;9.8
2023;8;Andalucía;Europa;Islandia;777.0;7936.0;10.2
2023;8;Andalucía;Europa;Italia;69084.0;475917.0;6.9
2023;8;Andalucía;Europa;Letonia;3014.0;34178.0;11.3
2023;8;Andalucía;Europa;Liechtenstein;1820.0;17067.0;9.4
2023;8;Andalucía;Europa;Lituania;4182.0;27098.0;6.5
2023;8;Andalucía;Europa;Luxemburgo;10975.0;122113.0;11.1
2023;8;Andalucía;Europa;Macedonia del Norte;169.0;1244.0;7.4
2023;8;Andalucía;Europa;Malta;864.0;6873.0;8.0
2023;8;Andalucía;Europa;Moldavia;218.0;1843.0;8.5
2023;8;Andalucía;Europa;Montenegro;108.0;1103.0;10.2
2023;8;Andalucía;Europa;Noruega;18642.0;169828.0;9.1
2023;8;Andalucía;Europa;Países Bajos;110839.0;853738.0;7.7
2023;8;Andalucía;Europa;Polonia;38022.0;264512.0;7.0
2023;8;Andalucía;Europa;Portugal;100096.0;513404.0;5.1
2023;8;Andalucía;Europa;República Checa;7940.0;68617.0;8.6
2023;8;Andalucía;Europa;República Eslovaca;2468.0;21166.0;8.6
2023;8;Andalucía;Europa;Rumanía;8505.0;76005.0;8.9
2023;8;Andalucía;Europa;Rusia;4103.0;40833.0;10.0
2023;8;Andalucía;Europa;Serbia;991.0;7920.0;8.0
2023;8;Andalucía;Europa;Suecia;50630.0;436298.0;8.6
2023;8;Andalucía;Europa;Suiza;27919.0;229295.0;8.2
2023;8;Andalucía;Europa;Turquía;2036.0;9079.0;4.5
2023;8;Andalucía;Oceanía;Australia;1999.0;14025.0;7.0
2023;8;Andalucía;Oceanía;Nueva Zelanda;426.0;3144.0;7.4
2023;8;Andalucía;África;Angola;285.0;1809.0;6.3
2023;8;Andalucía;África;Argelia;2722.0;15141.0;5.6
2023;8;Andalucía;África;Benin;31.0;237.0;7.6
2023;8;Andalucía;África;Burkina Faso;37.0;340.0;9.2
2023;8;Andalucía;África;Camerún;58.0;686.0;11.8
2023;8;Andalucía;África;Costa de Marfil;95.0;1161.0;12.2
2023;8;Andalucía;África;Egipto;691.0;4433.0;6.4
2023;8;Andalucía;África;Ghana;241.0;1583.0;6.6
2023;8;Andalucía;África;Guinea;43.0;460.0;10.7
2023;8;Andalucía;África;Guinea Ecuatorial;60.0;800.0;13.3
2023;8;Andalucía;África;Guinea-Bissau;56.0;585.0;10.4
2023;8;Andalucía;África;Kenia;204.0;1376.0;6.7
2023;8;Andalucía;África;Madagascar;65.0;479.0;7.4
2023;8;Andalucía;África;Mali;469.0;4336.0;9.2
2023;8;Andalucía;África;Marruecos;105963.0;509671.0;4.8
2023;8;Andalucía;África;Mauricio;77.0;583.0;7.6
2023;8;Andalucía;África;Mauritania;198.0;1578.0;8.0
2023;8;Andalucía;África;Mozambique;82.0;498.0;6.1
2023;8;Andalucía;África;Nigeria;860.0;6024.0;7.0
2023;8;Andalucía;África;República Democrática del Congo;47.0;290.0;6.2
2023;8;Andalucía;África;Senegal;1142.0;10211.0;8.9
2023;8;Andalucía;África;Sudáfrica;423.0;3498.0;8.3
2023;8;Andalucía;África;Tanzania;35.0;208.0;5.9
2023;8;Andalucía;África;Túnez;348.0;2523.0;7.3
2023;8;Región de Murcia;América;Argentina;174.0;1549.0;8.9
2023;8;Región de Murcia;América;Bolivia;71.0;419.0;5.9
2023;8;Región de Murcia;América;Brasil;205.0;1415.0;6.9
2023;8;Región de Murcia;América;Canadá;100.0;780.0;7.8
2023;8;Región de Murcia;América;Chile;73.0;482.0;6.6
2023;8;Región de Murcia;América;Colombia;854.0;8284.0;9.7
2023;8;Región de Murcia;América;Ecuador;342.0;2599.0;7.6
2023;8;Región de Murcia;América;Estados Unidos de América;1630.0;14344.0;8.8
2023;8;Región de Murcia;América;Guatemala;67.0;677.0;10.1
2023;8;Región de Murcia;América;Honduras;55.0;583.0;10.6
2023;8;Región de Murcia;América;México;160.0;1328.0;8.3
2023;8;Región de Murcia;América;Nicaragua;48.0;576.0;12.0
2023;8;Región de Murcia;América;Paraguay;81.0;753.0;9.3
2023;8;Región de Murcia;América;Perú;39.0;363.0;9.3
2023;8;Región de Murcia;América;Uruguay;47.0;291.0;6.2
2023;8;Región de Murcia;América;Venezuela;76.0;844.0;11.1
2023;8;Región de Murcia;Asia;China;539.0;4258.0;7.9
2023;8;Región de Murcia;Asia;Corea;40.0;228.0;5.7
2023;8;Región de Murcia;Asia;Emiratos Árabes Unidos;112.0;1030.0;9.2
2023;8;Región de Murcia;Asia;Filipinas;582.0;3376.0;5.8
2023;8;Región de Murcia;Asia;India;361.0;2383.0;6.6
2023;8;Región de Murcia;Asia;Indonesia;93.0;251.0;2.7
2023;8;Región de Murcia;Asia;Japón;32.0;326.0;10.2
2023;8;Región de Murcia;Asia;Qatar;36.0;475.0;13.2
2023;8;Región de Murcia;Asia;Siria;42.0;260.0;6.2
2023;8;Región de Murcia;Asia;Tailandia;94.0;630.0;6.7
2023;8;Región de Murcia;Asia;Vietnam;39.0;355.0;9.1
2023;8;Región de Murcia;Europa;Alemania;9559.0;111840.0;11.7
2023;8;Región de Murcia;Europa;Andorra;88.0;722.0;8.2
2023;8;Región de Murcia;Europa;Austria;2035.0;20147.0;9.9
2023;8;Región de Murcia;Europa;Belarús;40.0;404.0;10.1
2023;8;Región de Murcia;Europa;Bulgaria;222.0;1931.0;8.7
2023;8;Región de Murcia;Europa;Bélgica;8324.0;74916.0;9.0
2023;8;Región de Murcia;Europa;Croacia;49.0;240.0;4.9
2023;8;Región de Murcia;Europa;Dinamarca;1230.0;11685.0;9.5
2023;8;Región de Murcia;Europa;Eslovenia;43.0;245.0;5.7
2023;8;Región de Murcia;Europa;Estonia;117.0;1252.0;10.7
2023;8;Región de Murcia;Europa;Finlandia;129.0;1109.0;8.6
2023;8;Región de Murcia;Europa;Francia;29218.0;254197.0;8.7
2023;8;Región de Murcia;Europa;Georgia;65.0;533.0;8.2
2023;8;Región de Murcia;Europa;Grecia;113.0;712.0;6.3
2023;8;Región de Murcia;Europa;Hungría;251.0;2159.0;8.6
2023;8;Región de Murcia;Europa;Irlanda;3826.0;35199.0;9.2
2023;8;Región de Murcia;Europa;Islandia;150.0;1680.0;11.2
2023;8;Región de Murcia;Europa;Italia;5237.0;36135.0;6.9
2023;8;Región de Murcia;Europa;Letonia;395.0;5214.0;13.2
2023;8;Región de Murcia;Europa;Liechtenstein;308.0;2618.0;8.5
2023;8;Región de Murcia;Europa;Lituania;122.0;976.0;8.0
2023;8;Región de Murcia;Europa;Luxemburgo;1825.0;25003.0;13.7
2023;8;Región de Murcia;Europa;Moldavia;41.0;353.0;8.6
2023;8;Región de Murcia;Europa;Noruega;2048.0;20275.0;9.9
2023;8;Región de Murcia;Europa;Países Bajos;10324.0;85689.0;8.3
2023;8;Región de Murcia;Europa;Polonia;3146.0;26112.0;8.3
2023;8;Región de Murcia;Europa;Portugal;3665.0;31153.0;8.5
2023;8;Región de Murcia;Europa;Reino Unido;35357.0;331615.0;7.1
2023;8;Región de Murcia;Europa;República Checa;969.0;7752.0;8.0
2023;8;Región de Murcia;Europa;República Eslovaca;121.0;1210.0;10.0
2023;8;Región de Murcia;Europa;Rumanía;577.0;5193.0;9.0
2023;8;Región de Murcia;Europa;Rusia;199.0;2090.0;10.5
2023;8;Región de Murcia;Europa;Suecia;5015.0;46138.0;9.2
2023;8;Región de Murcia;Europa;Suiza;2124.0;20390.0;9.6
2023;8;Región de Murcia;Europa;Turquía;137.0;699.0;5.1
2023;8;Región de Murcia;Oceanía;Australia;77.0;631.0;8.2
2023;8;Región de Murcia;África;Argelia;913.0;5569.0;6.1
2023;8;Región de Murcia;África;Egipto;81.0;454.0;5.6
2023;8;Región de Murcia;África;Ghana;105.0;809.0;7.7
2023;8;Región de Murcia;África;Mali;110.0;1287.0;11.7
2023;8;Región de Murcia;África;Marruecos;8450.0;59995.0;7.1
2023;8;Región de Murcia;África;Nigeria;115.0;1001.0;8.7
2023;8;Región de Murcia;África;Senegal;198.0;1980.0;10.0
2023;9;Andalucía;América;Argentina;3574.0;38148.0;10.7
2023;9;Andalucía;América;Bolivia;103.0;685.0;6.7
2023;9;Andalucía;América;Brasil;3311.0;20673.0;6.2
